#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SIEd:BATE,20200821-154102.544+0100,20200821-154102+0100,542:5241,B,115.88,79,115.88,115.9,12-H,68
TimeAndSale,SIEd:BATE,20200821-154137.879+0100,20200821-154137+0100,877:5243,B,115.84,10,115.84,115.86,12-H,68
TimeAndSale,SIEd:BATE,20200821-154137.879+0100,20200821-154137+0100,877:5245,B,115.84,9,115.84,115.86,12-H,68
TimeAndSale,SIEd:BATE,20200821-154137.889+0100,20200821-154137+0100,888:5247,B,115.84,32,115.84,115.86,12-H,68
TimeAndSale,SIEd:BATE,20200821-154138.495+0100,20200821-154138+0100,493:5249,B,115.86,4,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-154158.509+0100,20200821-154158+0100,506:5251,B,115.86,23,115.86,115.9,12-H,68
TimeAndSale,SIEd:BATE,20200821-154213.231+0100,20200821-154213+0100,229:5253,B,115.82,20,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154236.065+0100,20200821-154236+0100,63:5255,B,115.86,25,115.84,115.9,5I--,68
TimeAndSale,SIEd:BATE,20200821-154257.035+0100,20200821-154257+0100,34:5257,B,115.88,3,115.86,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-154259.883+0100,20200821-154259+0100,881:5259,B,115.86,51,115.86,115.88,12-H,68
TimeAndSale,SIEd:BATE,20200821-154300.363+0100,20200821-154300+0100,361:5261,B,115.84,30,115.84,115.86,12-H,68
TimeAndSale,SIEd:BATE,20200821-154308.596+0100,20200821-154308+0100,594:5263,B,115.86,2,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-154308.596+0100,20200821-154308+0100,595:5265,B,115.86,2,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-154316.431+0100,20200821-154316+0100,429:5267,B,115.88,63,115.88,115.94,12-H,68
TimeAndSale,SIEd:BATE,20200821-154326.718+0100,20200821-154326+0100,716:5269,B,115.88,6,115.84,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-154326.718+0100,20200821-154326+0100,716:5271,B,115.88,2,115.84,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-154339.022+0100,20200821-154339+0100,20:5273,B,115.88,4,115.84,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-154339.022+0100,20200821-154339+0100,20:5275,B,115.88,6,115.84,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-154339.022+0100,20200821-154339+0100,20:5277,B,115.88,7,115.84,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-154416.332+0100,20200821-154416+0100,330:5279,B,115.86,31,115.84,115.88,5I--,36
TimeAndSale,SIEd:BATE,20200821-154432.008+0100,20200821-154432+0100,6:5281,B,115.84,4,115.82,115.84,12-H,36
TimeAndSale,SIEd:BATE,20200821-154501.697+0100,20200821-154501+0100,696:5283,B,115.86,2,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-154518.359+0100,20200821-154518+0100,358:5285,B,115.84,50,115.84,115.88,12-H,68
TimeAndSale,SIEd:BATE,20200821-154605.532+0100,20200821-154605+0100,531:5287,B,115.82,3,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154605.532+0100,20200821-154605+0100,531:5289,B,115.82,19,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154605.542+0100,20200821-154605+0100,540:5291,B,115.82,18,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154605.771+0100,20200821-154605+0100,769:5293,B,115.82,4,115.8,115.82,12-H,36
TimeAndSale,SIEd:BATE,20200821-154629.969+0100,20200821-154629+0100,967:5295,B,115.84,20,115.82,115.84,12-H,36
TimeAndSale,SIEd:BATE,20200821-154629.969+0100,20200821-154629+0100,967:5297,B,115.84,17,115.82,115.84,12-H,36
TimeAndSale,SIEd:BATE,20200821-154629.969+0100,20200821-154629+0100,967:5299,B,115.84,39,115.82,115.84,12-H,36
TimeAndSale,SIEd:BATE,20200821-154640.158+0100,20200821-154640+0100,157:5301,B,115.87,25,115.84,115.9,5I--,36
TimeAndSale,SIEd:BATE,20200821-154716.271+0100,20200821-154716+0100,269:5303,B,115.85,58,115.82,115.86,5I--,36
TimeAndSale,SIEd:BATE,20200821-154804.984+0100,20200821-154804+0100,982:5305,B,115.82,1,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154804.984+0100,20200821-154804+0100,982:5307,B,115.82,1,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154804.984+0100,20200821-154804+0100,982:5309,B,115.82,1,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154804.984+0100,20200821-154804+0100,982:5311,B,115.82,1,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154804.984+0100,20200821-154804+0100,982:5313,B,115.82,33,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154804.984+0100,20200821-154804+0100,982:5315,B,115.82,1,115.82,115.84,12-H,68
TimeAndSale,SIEd:BATE,20200821-154820.852+0100,20200821-154820+0100,851:5317,B,115.8,8,115.8,115.82,12-H,68
TimeAndSale,SIEd:BATE,20200821-154820.852+0100,20200821-154820+0100,851:5319,B,115.8,146,115.8,115.82,12-H,68
TimeAndSale,SIEd:BATE,20200821-154833.253+0100,20200821-154833+0100,252:5321,B,115.78,15,115.78,115.82,12-H,68
TimeAndSale,SIEd:BATE,20200821-154833.254+0100,20200821-154833+0100,252:5323,B,115.78,42,115.76,115.78,12-H,36
TimeAndSale,SIEd:BATE,20200821-154856.995+0100,20200821-154856+0100,993:5325,B,115.78,30,115.78,115.8,12-H,68
TimeAndSale,SIEd:BATE,20200821-154907.053+0100,20200821-154907+0100,52:5327,B,115.82,1,115.8,115.82,12-H,36
TimeAndSale,SIEd:BATE,20200821-154907.054+0100,20200821-154907+0100,52:5329,B,115.82,3,115.8,115.82,12-H,36
TimeAndSale,SIEd:BATE,20200821-154907.054+0100,20200821-154907+0100,52:5331,B,115.82,1,115.8,115.82,12-H,36
TimeAndSale,SIEd:BATE,20200821-154931.643+0100,20200821-154931+0100,642:5333,B,115.82,6,115.78,115.82,12-H,36
TimeAndSale,SIEd:BATE,20200821-154934.398+0100,20200821-154934+0100,396:5335,B,115.86,3,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-154934.403+0100,20200821-154934+0100,401:5337,B,115.86,300,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-154934.403+0100,20200821-154934+0100,402:5339,B,115.86,9,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-154943.322+0100,20200821-154943+0100,321:5341,B,115.86,63,115.86,115.88,12-H,68
TimeAndSale,SIEd:BATE,20200821-154943.322+0100,20200821-154943+0100,321:5343,B,115.86,29,115.86,115.88,12-H,68
TimeAndSale,SIEd:BATE,20200821-154958.119+0100,20200821-154958+0100,117:5345,B,115.86,4,115.84,115.86,12-H,36
TimeAndSale,SIEd:BATE,20200821-155007.808+0100,20200821-155007+0100,807:5347,B,115.88,2,115.86,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-155013.806+0100,20200821-155013+0100,804:5349,B,115.88,38,115.86,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-155013.806+0100,20200821-155013+0100,804:5351,B,115.88,17,115.86,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-155103.611+0100,20200821-155103+0100,609:5353,B,115.9,4,115.88,115.9,12-H,36
TimeAndSale,SIEd:BATE,20200821-155109.105+0100,20200821-155109+0100,103:5355,B,115.92,38,115.92,115.94,12-H,68
TimeAndSale,SIEd:BATE,20200821-155109.105+0100,20200821-155109+0100,103:5357,B,115.92,48,115.92,115.94,12-H,68
TimeAndSale,SIEd:BATE,20200821-155115.448+0100,20200821-155115+0100,446:5359,B,115.91,25,115.9,115.92,5I--,68
TimeAndSale,SIEd:BATE,20200821-155117.982+0100,20200821-155117+0100,980:5361,B,115.92,4,115.9,115.92,12-H,36
TimeAndSale,SIEd:BATE,20200821-155124.036+0100,20200821-155124+0100,34:5363,B,115.9,9,115.9,115.94,12-H,68
TimeAndSale,SIEd:BATE,20200821-155127.725+0100,20200821-155127+0100,723:5365,B,115.88,4,115.86,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-155148.454+0100,20200821-155148+0100,453:5367,B,115.94,5,115.9,115.94,12-H,36
TimeAndSale,SIEd:BATE,20200821-155214.764+0100,20200821-155214+0100,763:5369,B,115.98,4,115.96,115.98,12-H,36
TimeAndSale,SIEd:BATE,20200821-155239.002+0100,20200821-155239+0100,5371,B,115.98,49,115.98,116,12-H,68
TimeAndSale,SIEd:BATE,20200821-155310.104+0100,20200821-155310+0100,102:5373,B,115.94,18,115.9,115.94,12-H,36
TimeAndSale,SIEd:BATE,20200821-155333.942+0100,20200821-155333+0100,941:5375,B,115.96,4,115.94,115.96,12-H,36
TimeAndSale,SIEd:BATE,20200821-155343.210+0100,20200821-155343+0100,208:5377,B,115.94,7,115.94,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-155343.210+0100,20200821-155343+0100,208:5379,B,115.94,32,115.94,115.96,12-H,68
TimeAndSale,SIEd:BATE,20200821-155601.111+0100,20200821-155601+0100,109:5381,B,115.94,31,115.94,115.96,12-H,68
TimeAndSale,SIEd:BATE,20200821-155619.420+0100,20200821-155619+0100,418:5383,B,115.94,12,115.94,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-155619.420+0100,20200821-155619+0100,418:5385,B,115.94,31,115.94,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-155619.420+0100,20200821-155619+0100,418:5387,B,115.94,9,115.94,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-155619.420+0100,20200821-155619+0100,418:5389,B,115.94,23,115.94,115.98,12-H,68
TimeAndSale,SIEd:BATE,20200821-155645.980+0100,20200821-155645+0100,978:5391,B,115.93,25,115.9,115.96,5I--,68
TimeAndSale,SIEd:BATE,20200821-155649.925+0100,20200821-155649+0100,924:5393,B,115.9,73,115.9,115.92,12-H,68
TimeAndSale,SIEd:BATE,20200821-155650.290+0100,20200821-155650+0100,288:5395,B,115.88,19,115.88,115.9,12-H,68
TimeAndSale,SIEd:BATE,20200821-155714.217+0100,20200821-155714+0100,215:5397,B,115.88,3,115.86,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-155714.217+0100,20200821-155714+0100,215:5399,B,115.88,4,115.86,115.88,12-H,36
TimeAndSale,SIEd:BATE,20200821-155739.557+0100,20200821-155739+0100,555:5401,B,115.86,29,115.86,115.88,12-H,68
TimeAndSale,SIEd:BATE,20200821-155739.557+0100,20200821-155739+0100,555:5403,B,115.86,20,115.86,115.88,12-H,68
TimeAndSale,SIEd:BATE,20200821-155742.173+0100,20200821-155742+0100,171:5405,B,115.84,22,115.84,115.86,12-H,68
TimeAndSale,SIEd:BATE,20200821-155742.173+0100,20200821-155742+0100,172:5407,B,115.84,53,115.84,115.86,12-H,68
TimeAndSale,SIEd:BATE,20200821-155806.819+0100,20200821-155806+0100,817:5409,B,115.82,5,115.78,115.82,12-H,36
TimeAndSale,SIEd:BATE,20200821-155810.324+0100,20200821-155810+0100,322:5411,B,115.82,40,115.82,115.86,12-H,68
TimeAndSale,SIEd:BATE,20200821-155832.788+0100,20200821-155832+0100,786:5413,B,115.74,7,115.74,115.76,12-H,68
TimeAndSale,SIEd:BATE,20200821-155837.604+0100,20200821-155837+0100,603:5415,B,115.74,38,115.72,115.74,12-H,36
TimeAndSale,SIEd:BATE,20200821-155837.604+0100,20200821-155837+0100,603:5417,B,115.74,3,115.72,115.74,12-H,36
TimeAndSale,SIEd:BATE,20200821-155841.006+0100,20200821-155841+0100,4:5419,B,115.72,5,115.72,115.74,12-H,68
TimeAndSale,SIEd:BATE,20200821-155841.006+0100,20200821-155841+0100,4:5421,B,115.72,22,115.72,115.74,12-H,68
TimeAndSale,SIEd:BATE,20200821-155841.006+0100,20200821-155841+0100,4:5423,B,115.72,6,115.72,115.74,12-H,68
TimeAndSale,SIEd:BATE,20200821-155906.573+0100,20200821-155906+0100,571:5425,B,115.72,2,115.7,115.72,12-H,36
TimeAndSale,SIEd:BATE,20200821-155943.943+0100,20200821-155943+0100,941:5427,B,115.76,24,115.72,115.76,12-H,36
TimeAndSale,SIEd:BATE,20200821-155943.943+0100,20200821-155943+0100,941:5429,B,115.76,5,115.72,115.76,12-H,36
TimeAndSale,SIEd:BATE,20200821-155955.395+0100,20200821-155955+0100,386:5431,B,115.8773,4,115.76,115.8,45-3,32
TimeAndSale,SIEd:BATE,20200821-160002.010+0100,20200821-160002+0100,8:5433,B,115.78,61,115.74,115.78,12-H,36
