#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,MNODl:CHIX,20200727-112836.340+0100,20200727-112836+0100,341:1157,C,27.4,15,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-112836.349+0100,20200727-112836+0100,349:1159,C,27.4,37,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113000.661+0100,20200727-113000+0100,661:1161,C,27.42,73,27.4,27.42,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113002.723+0100,20200727-113002+0100,723:1163,C,27.43,209,27.4,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113002.723+0100,20200727-113002+0100,723:1165,C,27.43,73,27.4,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113005.688+0100,20200727-113005+0100,688:1167,C,27.43,73,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113008.108+0100,20200727-113008+0100,109:1169,C,27.43,73,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113011.296+0100,20200727-113011+0100,297:1171,C,27.43,31,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113011.297+0100,20200727-113011+0100,297:1173,C,27.43,42,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113011.628+0100,20200727-113011+0100,629:1175,C,27.43,42,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113012.002+0100,20200727-113012+0100,2:1177,C,27.43,10,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113012.002+0100,20200727-113012+0100,3:1179,C,27.43,11,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113012.002+0100,20200727-113012+0100,3:1181,C,27.43,10,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113057.189+0100,20200727-113057+0100,189:1183,C,27.425,111,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113057.947+0100,20200727-113057+0100,947:1185,C,27.425,57,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113058.039+0100,20200727-113058+0100,39:1187,C,27.425,20,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113100.527+0100,20200727-113100+0100,527:1189,C,27.425,4,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113102.776+0100,20200727-113102+0100,776:1191,C,27.425,5,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113102.857+0100,20200727-113102+0100,856:1193,C,27.425,43,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113102.857+0100,20200727-113102+0100,858:1195,C,27.425,8,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113102.858+0100,20200727-113102+0100,858:1197,C,27.425,9,27.42,27.43,32DS,36
TimeAndSale,MNODl:CHIX,20200727-113102.858+0100,20200727-113102+0100,858:1199,C,27.42,18,27.42,27.43,12-H,68
TimeAndSale,MNODl:CHIX,20200727-113102.858+0100,20200727-113102+0100,858:1201,C,27.42,52,27.42,27.43,12-H,68
TimeAndSale,MNODl:CHIX,20200727-113102.858+0100,20200727-113102+0100,858:1203,C,27.42,1,27.42,27.43,12-H,68
TimeAndSale,MNODl:CHIX,20200727-113102.858+0100,20200727-113102+0100,858:1205,C,27.42,72,27.42,27.43,12-H,68
TimeAndSale,MNODl:CHIX,20200727-113102.858+0100,20200727-113102+0100,858:1207,C,27.42,93,27.42,27.43,12-H,68
TimeAndSale,MNODl:CHIX,20200727-113103.008+0100,20200727-113103+0100,9:1209,C,27.43,73,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113103.008+0100,20200727-113103+0100,9:1211,C,27.43,31,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113103.009+0100,20200727-113103+0100,9:1213,C,27.43,67,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113125.021+0100,20200727-113125+0100,22:1215,C,27.43,203,27.43,27.44,12-H,68
TimeAndSale,MNODl:CHIX,20200727-113208.546+0100,20200727-113208+0100,546:1217,C,27.43,73,27.42,27.43,12-H,36
TimeAndSale,MNODl:CHIX,20200727-113254.512+0100,20200727-113254+0100,512:1219,C,27.42,102,27.42,27.43,12-H,68
